,Country,Job_title,Rural,Percentage,Quantity
994,Hungary,Database Software Technician,urban,0.02%,2
995,Hungary,Database Tester,urban,0.01%,1
996,Hungary,Databases Computer Consultant,urban,0.02%,2
997,Hungary,Databases Software Consultant,rural,0.01%,1
998,Hungary,Databases Software Consultant,urban,0.01%,1
999,Hungary,Datastage Developer,urban,0.01%,1
1000,Hungary,Director of Data Operations,urban,0.02%,2
1001,Hungary,Electronic Data Interchange System Developer (EDI System Developer),urban,0.01%,1
1002,Hungary,Electronic Data Processing Auditor (EDP Auditor),rural,0.01%,1
1003,Hungary,"Engineer, System Electronic Data Processing (Engineer, System EDP)",urban,0.02%,2
1004,Hungary,Field Traffic Data Technician,urban,0.02%,2
1005,Hungary,Flight Test Data Acquisition Technician,rural,0.01%,1
1006,Hungary,Geographic Information Systems Data Manager (GIS Data Manager),rural,0.01%,1
1007,Hungary,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.04%,3
1008,Hungary,Geographic Information Systems Data Specialist (GIS Data Specialist),urban,0.02%,2
1009,Hungary,Geographic Information Systems Database Administrator (GIS Database Administrator),rural,0.01%,1
1010,Hungary,Head of Information Systems and Data Processing,rural,0.02%,2
1011,Hungary,Head of Information Systems and Data Processing,urban,0.01%,1
1012,Hungary,Health Data Analyst,urban,0.01%,1
1013,Hungary,Internet Database Specialist,urban,0.02%,2
1014,Hungary,Marketing Database Analyst,urban,0.01%,1
1015,Hungary,Naval Tactical Data System--Combat Information Center Officer,urban,0.01%,1
1016,Hungary,"Operations Officer, Afloat (Naval Tactical Data Systems)",rural,0.01%,1
1017,Hungary,Oracle Database Administrator (Oracle DBA),urban,0.01%,1
1018,Hungary,SQL Database Administrator,rural,0.02%,2
1019,Hungary,SQL Database Administrator,urban,0.02%,2
1020,Hungary,Unemployed,rural,0.23%,19
1021,Hungary,Unemployed,urban,0.66%,54
1022,Ireland,Automatic Data Processing Planner (ADP Planner),rural,0.01%,1
1023,Ireland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.01%,1
1024,Ireland,Data Acquisition Technician,urban,0.01%,1
1025,Ireland,Data Architect,rural,0.01%,1
1026,Ireland,Data Communications Analyst,urban,0.02%,2
1027,Ireland,Data Control Clerk Supervisor,urban,0.01%,1
1028,Ireland,Data Input Clerk,urban,0.01%,1
1029,Ireland,Data Management Associate,urban,0.02%,2
1030,Ireland,Data Miner,rural,0.01%,1
1031,Ireland,Data Processing Auditor,urban,0.02%,2
1032,Ireland,Data Processing Consultant,urban,0.02%,2
1033,Ireland,Data Processing Manager,urban,0.01%,1
1034,Ireland,Data Processing Mechanic,rural,0.01%,1
1035,Ireland,Data Processing Systems Analyst,urban,0.02%,2
1036,Ireland,Data Processing Systems Project Planner,urban,0.01%,1
1037,Ireland,Data Scientist,urban,0.01%,1
1038,Ireland,Data Security Administrator,urban,0.01%,1
1039,Ireland,Data Specialist,urban,0.01%,1
1040,Ireland,Data Systems Manager,rural,0.01%,1
1041,Ireland,Data Systems Manager,urban,0.01%,1
1042,Ireland,Data Warehouse Analyst,urban,0.01%,1
1043,Ireland,Data Warehousing Manager,rural,0.01%,1
1044,Ireland,Data Warehousing Specialist,urban,0.01%,1
1045,Ireland,Database Administration Associate,urban,0.01%,1
1046,Ireland,Database Architect,urban,0.01%,1
1047,Ireland,Database Consultant,rural,0.01%,1
1048,Ireland,Database Designer,urban,0.01%,1
1049,Ireland,Database Modeler,urban,0.02%,2
1050,Ireland,Database Security Administrator,rural,0.01%,1
1051,Ireland,Database Tester,rural,0.01%,1
1052,Ireland,Database Tester,urban,0.01%,1
1053,Ireland,Electronic Data Processing Auditor (EDP Auditor),rural,0.01%,1
1054,Ireland,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.02%,2
1055,Ireland,Geographic Information Systems Data Specialist (GIS Data Specialist),urban,0.01%,1
1056,Ireland,Geographic Information Systems Database Administrator (GIS Database Administrator),rural,0.01%,1
1057,Ireland,Geographic Information Systems Database Administrator (GIS Database Administrator),urban,0.01%,1
1058,Ireland,LiDAR Data Analyst,urban,0.01%,1
1059,Ireland,"Operations Officer, Afloat (Naval Tactical Data Systems)",urban,0.01%,1
1060,Ireland,Oracle Database Administrator (Oracle DBA),urban,0.01%,1
1061,Ireland,Reference Data Expert,rural,0.01%,1
1062,Ireland,SQL Database Administrator,rural,0.01%,1
1063,Ireland,Unemployed,rural,0.22%,18
1064,Ireland,Unemployed,urban,0.29%,24
1065,Italy,Automatic Data Processing Customer Liaison (ADP Customer Liaison),rural,0.02%,2
1066,Italy,Automatic Data Processing Customer Liaison (ADP Customer Liaison),urban,0.1%,8
1067,Italy,Automatic Data Processing Planner,rural,0.02%,2
1068,Italy,Automatic Data Processing Planner,urban,0.06%,5
1069,Italy,Automatic Data Processing Planner (ADP Planner),rural,0.01%,1
1070,Italy,Automatic Data Processing Planner (ADP Planner),urban,0.1%,8
1071,Italy,Automatic Data Processing Systems Security Specialist (ADP Systems Security),rural,0.01%,1
1072,Italy,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.09%,7
1073,Italy,Business Database Analyst,urban,0.01%,1
1074,Italy,Clinical Data Abstractor,urban,0.01%,1
1075,Italy,Clinical Data Analyst,rural,0.01%,1
1076,Italy,Clinical Data Associate,urban,0.02%,2
1077,Italy,Clinical Data Coordinator,urban,0.01%,1
1078,Italy,Clinical Data Management Associate Director,urban,0.01%,1
1079,Italy,Clinical Data Management Manager (CDM Manager),urban,0.04%,3
1080,Italy,Clinical Data Specialist,urban,0.02%,2
1081,Italy,Computer or Data Processing Systems Consultant,rural,0.02%,2
1082,Italy,Computer or Data Processing Systems Consultant,urban,0.06%,5
1083,Italy,Customer Data Technician,urban,0.01%,1
1084,Italy,Data Acquisition Technician,urban,0.02%,2
1085,Italy,Data Administrator,rural,0.04%,3
1086,Italy,Data Administrator,urban,0.12%,10
1087,Italy,Data Analysis Assistant,urban,0.01%,1
1088,Italy,Data Analyst,urban,0.02%,2
1089,Italy,Data Architect,rural,0.04%,3
1090,Italy,Data Architect,urban,0.1%,8
1091,Italy,Data Base Design Analyst,rural,0.01%,1
1092,Italy,Data Base Design Analyst,urban,0.1%,8
1093,Italy,Data Capture Clerk,rural,0.01%,1
1094,Italy,Data Capture Clerk,urban,0.02%,2
1095,Italy,Data Center Operator,rural,0.01%,1
1096,Italy,Data Coder Operator,urban,0.06%,5
1097,Italy,Data Collection Technician,urban,0.01%,1
1098,Italy,Data Collector,urban,0.02%,2
1099,Italy,Data Communications Analyst,rural,0.02%,2
1100,Italy,Data Communications Analyst,urban,0.09%,7
1101,Italy,Data Communications Software Consultant,urban,0.06%,5
1102,Italy,Data Communications Technician,rural,0.01%,1
1103,Italy,Data Compiler,rural,0.02%,2
1104,Italy,Data Compiler,urban,0.01%,1
1105,Italy,Data Control Assistant,urban,0.02%,2
1106,Italy,Data Control Clerk Supervisor,urban,0.02%,2
1107,Italy,Data Conversion Operator,urban,0.01%,1
1108,Italy,Data Coordinator,rural,0.02%,2
1109,Italy,Data Coordinator,urban,0.1%,8
1110,Italy,Data Entry Associate,urban,0.01%,1
1111,Italy,Data Entry Clerk,rural,0.01%,1
1112,Italy,Data Entry Clerk,urban,0.02%,2
1113,Italy,Data Entry Machine Operator,urban,0.01%,1
1114,Italy,Data Entry Operator,rural,0.01%,1
1115,Italy,Data Entry Representative,rural,0.04%,3
1116,Italy,Data Entry Specialist,rural,0.01%,1
1117,Italy,Data Entry Supervisor,rural,0.01%,1
1118,Italy,Data Entry Supervisor,urban,0.02%,2
1119,Italy,Data Examination Clerk,urban,0.01%,1
1120,Italy,Data Input Clerk,urban,0.05%,4
1121,Italy,Data Management Associate,rural,0.01%,1
1122,Italy,Data Management Associate,urban,0.06%,5
1123,Italy,Data Management Information Technology Specialist,rural,0.02%,2
1124,Italy,Data Management Information Technology Specialist,urban,0.09%,7
1125,Italy,Data Manager,urban,0.05%,4
1126,Italy,Data Miner,rural,0.02%,2
1127,Italy,Data Miner,urban,0.15%,12
1128,Italy,Data Modeler,urban,0.01%,1
1129,Italy,Data Modeling Specialist,rural,0.01%,1
1130,Italy,Data Modeling Specialist,urban,0.15%,12
1131,Italy,Data Officer,rural,0.06%,5
1132,Italy,Data Officer,urban,0.12%,10
1133,Italy,Data Operations Director,rural,0.01%,1
1134,Italy,Data Operations Director,urban,0.04%,3
1135,Italy,Data Processing Auditor,rural,0.05%,4
1136,Italy,Data Processing Auditor,urban,0.11%,9
1137,Italy,Data Processing Auxiliary Equipment Operator,urban,0.01%,1
1138,Italy,Data Processing Consultant,rural,0.01%,1
1139,Italy,Data Processing Consultant,urban,0.04%,3
1140,Italy,Data Processing Control Clerk,urban,0.02%,2
1141,Italy,Data Processing Manager,urban,0.06%,5
1142,Italy,Data Processing Services Sales Representative,urban,0.01%,1
1143,Italy,Data Processing Supervisor,rural,0.01%,1
1144,Italy,Data Processing Systems Analyst,urban,0.11%,9
1145,Italy,Data Processing Systems Project Planner,rural,0.01%,1
1146,Italy,Data Processing Systems Project Planner,urban,0.11%,9
1147,Italy,Data Processor,rural,0.01%,1
1148,Italy,Data Processor,urban,0.02%,2
1149,Italy,Data Reduction Technician,rural,0.01%,1
1150,Italy,Data Sciences Director,rural,0.01%,1
1151,Italy,Data Sciences Director,urban,0.01%,1
1152,Italy,Data Scientist,rural,0.01%,1
1153,Italy,Data Scientist,urban,0.13%,11
1154,Italy,Data Security Administrator,urban,0.04%,3
1155,Italy,Data Security Analyst,urban,0.07%,6
1156,Italy,Data Specialist,rural,0.01%,1
1157,Italy,Data Storage Specialist,rural,0.02%,2
1158,Italy,Data Storage Specialist,urban,0.12%,10
1159,Italy,Data Systems Manager,rural,0.01%,1
1160,Italy,Data Systems Manager,urban,0.09%,7
1161,Italy,Data Technician,urban,0.01%,1
1162,Italy,Data Transcriber,rural,0.01%,1
1163,Italy,Data Typist,urban,0.04%,3
1164,Italy,Data Warehouse Analyst,rural,0.01%,1
1165,Italy,Data Warehouse Analyst,urban,0.09%,7
1166,Italy,Data Warehouse Architect,rural,0.05%,4
1167,Italy,Data Warehouse Architect,urban,0.12%,10
1168,Italy,Data Warehouse Developer,rural,0.02%,2
1169,Italy,Data Warehouse Developer,urban,0.06%,5
1170,Italy,Data Warehouse Specialist,rural,0.01%,1
1171,Italy,Data Warehouse Specialist,urban,0.1%,8
1172,Italy,Data Warehousing Engineer,rural,0.01%,1
1173,Italy,Data Warehousing Engineer,urban,0.09%,7
1174,Italy,Data Warehousing Manager,rural,0.06%,5
1175,Italy,Data Warehousing Manager,urban,0.1%,8
1176,Italy,Data Warehousing Specialist,rural,0.04%,3
1177,Italy,Data Warehousing Specialist,urban,0.07%,6
1178,Italy,Database Administration Associate,urban,0.07%,6
1179,Italy,Database Administration Manager,rural,0.02%,2
1180,Italy,Database Administration Manager,urban,0.12%,10
1181,Italy,Database Administration Project Manager,rural,0.01%,1
1182,Italy,Database Administrator (DBA),rural,0.01%,1
1183,Italy,Database Analyst,urban,0.04%,3
1184,Italy,Database Architect,rural,0.05%,4
1185,Italy,Database Architect,urban,0.13%,11
1186,Italy,Database Consultant,rural,0.05%,4
1187,Italy,Database Consultant,urban,0.09%,7
1188,Italy,Database Coordinator,rural,0.01%,1
1189,Italy,Database Coordinator,urban,0.05%,4
1190,Italy,Database Design Analyst,rural,0.02%,2
1191,Italy,Database Design Analyst,urban,0.07%,6
1192,Italy,Database Designer,rural,0.01%,1
1193,Italy,Database Designer,urban,0.1%,8
1194,Italy,Database Developer,urban,0.02%,2
1195,Italy,Database Development Project Manager,rural,0.01%,1
1196,Italy,Database Development Project Manager,urban,0.01%,1
1197,Italy,Database Development and Administration Project Manager,rural,0.05%,4
1198,Italy,Database Development and Administration Project Manager,urban,0.07%,6
1199,Italy,Database Engineer,rural,0.01%,1
1200,Italy,Database Engineer,urban,0.09%,7
1201,Italy,Database Management System Specialist (DBMS Specialist),urban,0.12%,10
1202,Italy,Database Manager,rural,0.06%,5
1203,Italy,Database Manager,urban,0.04%,3
1204,Italy,Database Marketing Analyst,urban,0.09%,7
1205,Italy,Database Modeler,rural,0.02%,2
1206,Italy,Database Modeler,urban,0.05%,4
1207,Italy,Database Programmer,urban,0.02%,2
1208,Italy,Database Security Administrator,rural,0.02%,2
1209,Italy,Database Security Administrator,urban,0.11%,9
1210,Italy,Database Security Expert,rural,0.01%,1
1211,Italy,Database Security Expert,urban,0.1%,8
1212,Italy,Database Software Technician,rural,0.04%,3
1213,Italy,Database Software Technician,urban,0.1%,8
1214,Italy,Database Specialist,urban,0.04%,3
1215,Italy,Database Tester,rural,0.05%,4
1216,Italy,Database Tester,urban,0.07%,6
1217,Italy,Databases Computer Consultant,rural,0.01%,1
1218,Italy,Databases Computer Consultant,urban,0.04%,3
1219,Italy,Databases Software Consultant,rural,0.01%,1
1220,Italy,Databases Software Consultant,urban,0.02%,2
1221,Italy,Datastage Developer,urban,0.01%,1
1222,Italy,Director of Data Operations,rural,0.02%,2
1223,Italy,Director of Data Operations,urban,0.07%,6
1224,Italy,Electronic Data Interchange System Developer (EDI System Developer),rural,0.01%,1
1225,Italy,Electronic Data Interchange System Developer (EDI System Developer),urban,0.06%,5
1226,Italy,Electronic Data Processing Auditor (EDP Auditor),rural,0.02%,2
1227,Italy,Electronic Data Processing Auditor (EDP Auditor),urban,0.07%,6
1228,Italy,"Engineer, System Electronic Data Processing (Engineer, System EDP)",urban,0.1%,8
1229,Italy,Field Artillery Automated Tactical Data System Specialist,rural,0.01%,1
1230,Italy,Field Artillery Automated Tactical Data System Specialist,urban,0.01%,1
1231,Italy,Field Traffic Data Technician,urban,0.01%,1
1232,Italy,Flight Data Technician,rural,0.01%,1
1233,Italy,Flight Data Technician,urban,0.02%,2
1234,Italy,Flight Test Data Acquisition Technician,rural,0.01%,1
1235,Italy,GPS Field Data Collector (Global Positioning System Field Data Collector),urban,0.01%,1
1236,Italy,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.06%,5
1237,Italy,Geographic Information Systems Data Manager (GIS Data Manager),rural,0.01%,1
1238,Italy,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.06%,5
1239,Italy,Geographic Information Systems Data Specialist (GIS Data Specialist),rural,0.02%,2
1240,Italy,Geographic Information Systems Data Specialist (GIS Data Specialist),urban,0.07%,6
1241,Italy,Geographic Information Systems Database Administrator (GIS Database Administrator),rural,0.04%,3
1242,Italy,Geographic Information Systems Database Administrator (GIS Database Administrator),urban,0.11%,9
1243,Italy,Head of Information Systems and Data Processing,rural,0.01%,1
1244,Italy,Head of Information Systems and Data Processing,urban,0.05%,4
1245,Italy,Health Data Analyst,urban,0.04%,3
1246,Italy,Internet Database Specialist,rural,0.02%,2
1247,Italy,Internet Database Specialist,urban,0.11%,9
1248,Italy,Marketing Database Analyst,rural,0.01%,1
1249,Italy,Micro Computer Data Processor,urban,0.02%,2
1250,Italy,Naval Tactical Data System--Combat Information Center Officer,urban,0.01%,1
1251,Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",rural,0.01%,1
1252,Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",urban,0.04%,3
1253,Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, General",urban,0.02%,2
1254,Italy,"Operations Officer, Afloat (Naval Tactical Data Systems)",rural,0.01%,1
1255,Italy,"Operations Officer, Afloat (Naval Tactical Data Systems)",urban,0.02%,2
1256,Italy,Oracle Database Administrator (Oracle DBA),rural,0.02%,2
1257,Italy,Oracle Database Administrator (Oracle DBA),urban,0.02%,2
1258,Italy,SCADA Operator (Supervisory Control and Data Acquisition Operator),urban,0.01%,1
1259,Italy,SCADA Technician (Supervisory Control and Data Acquisition Technician),rural,0.01%,1
1260,Italy,SCADA Technician (Supervisory Control and Data Acquisition Technician),urban,0.01%,1
1261,Italy,SQL Database Administrator,rural,0.01%,1
1262,Italy,SQL Database Administrator,urban,0.1%,8
1263,Italy,Scientific Database Curator,rural,0.01%,1
1264,Italy,Scientific Database Curator,urban,0.02%,2
1265,Italy,Survey Data Technician,urban,0.01%,1
1266,Italy,Unemployed,rural,1.46%,120
1267,Italy,Unemployed,urban,3.96%,326
1268,Italy,Voice and Data Technician,urban,0.04%,3
1269,Italy,Weight in Motion Field Data Collection Technician,rural,0.02%,2
1270,Latvia,Clinical Data Manager,urban,0.01%,1
1271,Latvia,Data Analyst,urban,0.01%,1
1272,Latvia,Data Architect,urban,0.01%,1
1273,Latvia,Data Base Design Analyst,urban,0.01%,1
1274,Latvia,Data Communications Analyst,urban,0.01%,1
1275,Latvia,Data Conversion Operator,urban,0.01%,1
1276,Latvia,Data Coordinator,urban,0.01%,1
1277,Latvia,Data Operations Director,urban,0.01%,1
1278,Latvia,Data Processing Clerk,rural,0.01%,1
1279,Latvia,Data Processing Manager,rural,0.01%,1
1280,Latvia,Data Processing Systems Project Planner,rural,0.01%,1
1281,Latvia,Data Systems Manager,urban,0.01%,1
1282,Latvia,Data Warehouse Architect,urban,0.01%,1
1283,Latvia,Data Warehousing Engineer,urban,0.02%,2
1284,Latvia,Data Warehousing Manager,urban,0.01%,1
1285,Latvia,Data Warehousing Specialist,urban,0.01%,1
1286,Latvia,Database Administration Associate,urban,0.01%,1
1287,Latvia,Database Design Analyst,rural,0.01%,1
1288,Latvia,Databases Computer Consultant,urban,0.01%,1
1289,Latvia,Director of Data Operations,rural,0.01%,1
1290,Latvia,Head of Information Systems and Data Processing,rural,0.01%,1
1291,Latvia,Unemployed,rural,0.05%,4
1292,Latvia,Unemployed,urban,0.11%,9
1293,Latvia,Weight in Motion Field Data Collection Technician,urban,0.01%,1
1294,Lithuania,Automatic Data Processing Planner (ADP Planner),urban,0.02%,2
1295,Lithuania,Clinical Data Management Associate Director,urban,0.01%,1
1296,Lithuania,Data Communications Software Consultant,urban,0.02%,2
1297,Lithuania,Data Entry Specialist,urban,0.01%,1
1298,Lithuania,Data Operations Director,urban,0.01%,1
1299,Lithuania,Data Processing Auditor,urban,0.01%,1
1300,Lithuania,Data Processing Systems Project Planner,urban,0.01%,1
1301,Lithuania,Data Security Administrator,urban,0.01%,1
1302,Lithuania,Data Warehouse Architect,urban,0.01%,1
1303,Lithuania,Data Warehouse Specialist,urban,0.01%,1
1304,Lithuania,Database Administration Manager,urban,0.01%,1
1305,Lithuania,Database Design Analyst,urban,0.01%,1
1306,Lithuania,Database Designer,urban,0.01%,1
1307,Lithuania,Database Management System Specialist (DBMS Specialist),urban,0.01%,1
1308,Lithuania,Database Manager,urban,0.01%,1
1309,Lithuania,Database Security Administrator,urban,0.01%,1
1310,Lithuania,Database Specialist,urban,0.01%,1
1311,Lithuania,Databases Software Consultant,urban,0.02%,2
1312,Lithuania,Director of Data Operations,urban,0.01%,1
1313,Lithuania,Electronic Data Processing Auditor (EDP Auditor),urban,0.02%,2
1314,Lithuania,Internet Database Specialist,urban,0.01%,1
1315,Lithuania,Maintenance Data Analyst,urban,0.01%,1
1316,Lithuania,Oracle Database Administrator (Oracle DBA),urban,0.01%,1
1317,Lithuania,SQL Database Administrator,urban,0.01%,1
1318,Lithuania,Unemployed,rural,0.09%,7
1319,Lithuania,Unemployed,urban,0.17%,14
1320,Lithuania,Voice and Data Technician,urban,0.01%,1
1321,Luxembourg,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.02%,2
1322,Luxembourg,Data Communications Software Consultant,rural,0.01%,1
1323,Luxembourg,Data Conversion Operator,rural,0.01%,1
1324,Luxembourg,Data Processing Auditor,urban,0.01%,1
1325,Luxembourg,Data Storage Specialist,rural,0.01%,1
1326,Luxembourg,Database Design Analyst,rural,0.01%,1
1327,Luxembourg,Database Security Administrator,urban,0.01%,1
1328,Luxembourg,Geographic Information Systems Database Administrator (GIS Database Administrator),urban,0.01%,1
1329,Luxembourg,Unemployed,rural,0.01%,1
1330,Luxembourg,Unemployed,urban,0.01%,1
1331,Malta,Data Scientist,rural,0.01%,1
1332,Malta,Database Coordinator,rural,0.01%,1
1333,Malta,Database Coordinator,urban,0.01%,1
1334,Malta,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.01%,1
1335,Malta,Internet Database Specialist,urban,0.01%,1
1336,Malta,Unemployed,rural,0.02%,2
1337,Malta,Unemployed,urban,0.01%,1
1338,Netherlands,Automatic Data Processing Customer Liaison (ADP Customer Liaison),rural,0.01%,1
1339,Netherlands,Automatic Data Processing Customer Liaison (ADP Customer Liaison),urban,0.01%,1
1340,Netherlands,Automatic Data Processing Planner,urban,0.04%,3
1341,Netherlands,Automatic Data Processing Systems Security Specialist (ADP Systems Security),rural,0.01%,1
1342,Netherlands,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.02%,2
1343,Netherlands,Business Database Analyst,urban,0.01%,1
1344,Netherlands,Clinical Data Associate,urban,0.01%,1
1345,Netherlands,Clinical Data Manager,rural,0.01%,1
1346,Netherlands,Computer or Data Processing Systems Consultant,urban,0.02%,2
1347,Netherlands,Data Administrator,urban,0.04%,3
1348,Netherlands,Data Analysis Assistant,rural,0.01%,1
1349,Netherlands,Data Analyst,rural,0.01%,1
1350,Netherlands,Data Center Operator,rural,0.01%,1
1351,Netherlands,Data Center Operator,urban,0.01%,1
1352,Netherlands,Data Collection Technician,urban,0.01%,1
1353,Netherlands,Data Collector,rural,0.01%,1
1354,Netherlands,Data Communications Analyst,urban,0.01%,1
1355,Netherlands,Data Communications Software Consultant,urban,0.01%,1
1356,Netherlands,Data Compiler,rural,0.01%,1
1357,Netherlands,Data Control Assistant,rural,0.01%,1
1358,Netherlands,Data Control Assistant,urban,0.01%,1
1359,Netherlands,Data Control Clerk Supervisor,urban,0.02%,2
1360,Netherlands,Data Coordinator,rural,0.01%,1
1361,Netherlands,Data Entry Associate,urban,0.01%,1
1362,Netherlands,Data Entry Supervisor,rural,0.01%,1
1363,Netherlands,Data Examination Clerk,rural,0.01%,1
1364,Netherlands,Data Management Associate,urban,0.05%,4
1365,Netherlands,Data Management Information Technology Specialist,urban,0.02%,2
1366,Netherlands,Data Manager,urban,0.01%,1
1367,Netherlands,Data Miner,urban,0.02%,2
1368,Netherlands,Data Modeling Specialist,urban,0.02%,2
1369,Netherlands,Data Processing Auditor,rural,0.01%,1
1370,Netherlands,Data Processing Consultant,urban,0.02%,2
1371,Netherlands,Data Processing Control Clerk,urban,0.01%,1
1372,Netherlands,Data Processing Equipment Repairer,rural,0.02%,2
1373,Netherlands,Data Processing Equipment Repairer,urban,0.01%,1
1374,Netherlands,Data Processing Manager,rural,0.04%,3
1375,Netherlands,Data Processing Manager,urban,0.01%,1
1376,Netherlands,Data Processing Mechanic,urban,0.01%,1
1377,Netherlands,Data Processing Services Sales Representative,urban,0.01%,1
1378,Netherlands,Data Processing Systems Analyst,rural,0.02%,2
1379,Netherlands,Data Processing Systems Analyst,urban,0.05%,4
1380,Netherlands,Data Sciences Director,urban,0.01%,1
1381,Netherlands,Data Scientist,urban,0.04%,3
1382,Netherlands,Data Security Administrator,rural,0.01%,1
1383,Netherlands,Data Security Administrator,urban,0.01%,1
1384,Netherlands,Data Security Analyst,rural,0.01%,1
1385,Netherlands,Data Security Analyst,urban,0.04%,3
1386,Netherlands,Data Systems Manager,urban,0.01%,1
1387,Netherlands,Data Technician,rural,0.01%,1
1388,Netherlands,Data Warehouse Analyst,rural,0.01%,1
1389,Netherlands,Data Warehouse Analyst,urban,0.02%,2
1390,Netherlands,Data Warehouse Specialist,urban,0.02%,2
1391,Netherlands,Data Warehousing Engineer,rural,0.01%,1
1392,Netherlands,Data Warehousing Engineer,urban,0.05%,4
1393,Netherlands,Data Warehousing Manager,urban,0.02%,2
1394,Netherlands,Database Administration Associate,rural,0.01%,1
1395,Netherlands,Database Administration Associate,urban,0.02%,2
1396,Netherlands,Database Administration Manager,urban,0.01%,1
1397,Netherlands,Database Administration Project Manager,rural,0.01%,1
1398,Netherlands,Database Analyst,rural,0.01%,1
1399,Netherlands,Database Architect,rural,0.01%,1
1400,Netherlands,Database Consultant,rural,0.01%,1
1401,Netherlands,Database Consultant,urban,0.02%,2
1402,Netherlands,Database Coordinator,urban,0.05%,4
1403,Netherlands,Database Design Analyst,urban,0.01%,1
1404,Netherlands,Database Designer,urban,0.04%,3
1405,Netherlands,Database Development and Administration Project Manager,urban,0.01%,1
1406,Netherlands,Database Management System Specialist (DBMS Specialist),urban,0.02%,2
1407,Netherlands,Database Manager,urban,0.02%,2
1408,Netherlands,Database Marketing Analyst,rural,0.04%,3
1409,Netherlands,Database Marketing Analyst,urban,0.02%,2
1410,Netherlands,Database Modeler,rural,0.02%,2
1411,Netherlands,Database Modeler,urban,0.01%,1
1412,Netherlands,Database Security Administrator,rural,0.01%,1
1413,Netherlands,Database Security Expert,urban,0.02%,2
1414,Netherlands,Database Software Technician,urban,0.04%,3
1415,Netherlands,Database Specialist,urban,0.02%,2
1416,Netherlands,Database Tester,rural,0.01%,1
1417,Netherlands,Database Tester,urban,0.01%,1
1418,Netherlands,Director of Data Operations,rural,0.01%,1
1419,Netherlands,Director of Data Operations,urban,0.02%,2
1420,Netherlands,Electronic Data Processing Auditor (EDP Auditor),rural,0.01%,1
1421,Netherlands,Electronic Data Processing Auditor (EDP Auditor),urban,0.05%,4
1422,Netherlands,"Engineer, System Electronic Data Processing (Engineer, System EDP)",rural,0.02%,2
1423,Netherlands,"Engineer, System Electronic Data Processing (Engineer, System EDP)",urban,0.05%,4
1424,Netherlands,Field Artillery Automated Tactical Data System Specialist,urban,0.02%,2
1425,Netherlands,GPS Field Data Collector (Global Positioning System Field Data Collector),urban,0.01%,1
1426,Netherlands,Geographic Information Systems Data Administrator (GIS Data Administrator),urban,0.01%,1
1427,Netherlands,Geographic Information Systems Data Manager (GIS Data Manager),urban,0.01%,1
1428,Netherlands,Geographic Information Systems Data Specialist (GIS Data Specialist),urban,0.01%,1
1429,Netherlands,Geographic Information Systems Database Administrator (GIS Database Administrator),rural,0.01%,1
1430,Netherlands,Geographic Information Systems Database Administrator (GIS Database Administrator),urban,0.01%,1
1431,Netherlands,Internet Database Specialist,rural,0.01%,1
1432,Netherlands,Internet Database Specialist,urban,0.02%,2
1433,Netherlands,LiDAR Data Analyst,urban,0.01%,1
1434,Netherlands,Micro Computer Data Processor,urban,0.01%,1
1435,Netherlands,Oracle Database Administrator (Oracle DBA),rural,0.04%,3
1436,Netherlands,Reference Data Expert,urban,0.01%,1
1437,Netherlands,SCADA Operator (Supervisory Control and Data Acquisition Operator),rural,0.01%,1
1438,Netherlands,SCADA Technician (Supervisory Control and Data Acquisition Technician),urban,0.01%,1
1439,Netherlands,SQL Database Administrator,urban,0.01%,1
1440,Netherlands,Survey Data Technician,urban,0.01%,1
1441,Netherlands,Unemployed,rural,0.67%,55
1442,Netherlands,Unemployed,urban,1.36%,112
1443,Netherlands,Weight in Motion Field Data Collection Technician,urban,0.01%,1
1444,Poland,Analytical Data Miner,urban,0.04%,3
1445,Poland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),rural,0.04%,3
1446,Poland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),urban,0.13%,11
1447,Poland,Automatic Data Processing Planner,rural,0.01%,1
1448,Poland,Automatic Data Processing Planner,urban,0.06%,5
1449,Poland,Automatic Data Processing Planner (ADP Planner),rural,0.04%,3
1450,Poland,Automatic Data Processing Planner (ADP Planner),urban,0.04%,3
1451,Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),urban,0.11%,9
1452,Poland,Clinical Data Abstractor,urban,0.02%,2
1453,Poland,Clinical Data Analyst,urban,0.04%,3
1454,Poland,Clinical Data Associate,rural,0.01%,1
1455,Poland,Clinical Data Coordinator,urban,0.01%,1
